BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-1.99447,-1.53984,0.772069,0.188431,0.159885,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0537845, 28, 2, 1, 1, 0, 2, 1, 1, 0.0293301, 26, 3, 1, 2, 0, 1, 1, 0, 0.0084693, 25, 3, 2, 2, 0, 0, 3, 1, 0.0251933, 25, 0, 4, 3, 0, 0, 0, 1, 0.0168669, 25, 0, 3, 4, 0, 1, 0, 0, 0.0538184, 24, 1, 3, 4, 0, 2, 1, 1, 0.0718032, 22, 2, 3, 5, 0, 1, 0, 2, 0.0437223, 21, 3, 1, 7, 0, 0, 1, 0, 0.0115208, 21, 2, 2, 7, 0, 1, 2, 1, 0.0203741, 20, 1, 3, 8, 0, 1, 1, 2, 0.0701431, 19, 1, 2, 10, 0, 0, 0, 1, 0.0272813, 19, 1, 1, 11, 0, 0, 0, 0, 0.00566607, 19, 1, 1, 11, 0, 0, 1, 0, 0.0266555, 19, 0, 2, 11, 0, 0, 0, 1, 0.0113, 19, 0, 1, 12, 0, 0, 0, 0, 0.00673154, 19, 0, 1, 12, 0, 0, 0, 0, 0.00167669, 19, 0, 1, 12, 0, 0, 0, 1, 0.000148723, 19, 0, 0, 13, 0, 0, 0, 0, 1.02144e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.3145e-08, 19, 0, 0, 13, 0, 0, 0, 0, 9.53382e-12, 19, 0, 0, 13, 0, 0, 0, 0, 3.44169e-15, 19, 0, 0, 13, 0, 0, 0, 0, 1.11022e-16, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 805000,1231
-1.84491,-0.456292,0.646816,0.203951,0.199787,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0621862, 28, 2, 1, 1, 0, 2, 1, 1, 0.0339806, 26, 3, 1, 2, 0, 1, 1, 1, 0.0098289, 25, 3, 1, 3, 0, 0, 3, 1, 0.0147071, 25, 0, 3, 4, 0, 0, 0, 1, 0.0147071, 25, 0, 2, 5, 0, 1, 0, 0, 0.0427421, 24, 1, 2, 5, 0, 2, 1, 1, 0.0580645, 22, 2, 2, 6, 0, 1, 0, 2, 0.0352547, 21, 3, 0, 8, 0, 0, 1, 0, 0.0029944, 21, 2, 1, 8, 0, 1, 2, 1, 0.0132657, 20, 1, 2, 9, 0, 1, 1, 2, 0.0564256, 19, 1, 1, 11, 0, 0, 0, 1, 0.0167604, 19, 1, 0, 12, 0, 0, 0, 0, 0.00138982, 19, 1, 0, 12, 0, 0, 1, 0, 0.00968828, 19, 0, 1, 12, 0, 0, 0, 1, 0.00769061, 19, 0, 0, 13, 0, 0, 0, 0, 0.00347093, 19, 0, 0, 13, 0, 0, 0, 0, 0.00285994, 19, 0, 0, 13, 0, 0, 0, 0, 0.00268718, 19, 0, 0, 13, 0, 0, 0, 0, 0.000645606, 19, 0, 0, 13, 0, 0, 0, 0, 0.000329747, 19, 0, 0, 13, 0, 0, 0, 0, 3.20939e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.9794e-06, 19, 0, 0, 13, 0, 0, 0, 0, 2.64849e-07, 19, 0, 0, 13, 0, 0, 0, 0, 5.43016e-08, 19, 0, 0, 13, 0, 0, 0, 0, 1.33601e-09, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 806000,1232
-1.58942,-0.98804,0.373719,0.231329,0.142209,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0795502, 28, 2, 1, 1, 0, 2, 1, 1, 0.0436531, 26, 3, 1, 2, 0, 1, 1, 1, 0.0126718, 25, 3, 1, 3, 0, 0, 3, 1, 0.0189473, 25, 0, 3, 4, 0, 0, 0, 1, 0.0189473, 25, 0, 2, 5, 0, 1, 0, 0, 0.0526848, 24, 1, 2, 5, 0, 2, 1, 1, 0.0690454, 22, 2, 2, 6, 0, 1, 0, 2, 0.0397797, 21, 3, 0, 8, 0, 0, 1, 0, 0.00223457, 21, 2, 1, 8, 0, 1, 2, 1, 0.0152293, 20, 1, 2, 9, 0, 1, 1, 2, 0.0678373, 19, 1, 1, 11, 0, 0, 0, 1, 0.0227567, 19, 1, 0, 12, 0, 0, 0, 0, 0.00181395, 19, 1, 0, 12, 0, 0, 1, 0, 0.00723607, 19, 0, 1, 12, 0, 0, 0, 1, 0.00764386, 19, 0, 0, 13, 0, 0, 0, 0, 0.00181395, 19, 0, 0, 13, 0, 0, 0, 0, 0.000965185, 19, 0, 0, 13, 0, 0, 0, 0, 0.000326823, 19, 0, 0, 13, 0, 0, 0, 0, 3.25058e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.69731e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.14478e-08, 19, 0, 0, 13, 0, 0, 0, 0, 1.00127e-10, 19, 0, 0, 13, 0, 0, 0, 0, 5.43254e-12, 19, 0, 0, 13, 0, 0, 0, 0, 2.83107e-14, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 807000,1234
-1.72311,-1.41101,0.471727,0.208057,0.181001,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0699524, 28, 2, 1, 1, 0, 2, 1, 1, 0.0382964, 26, 3, 1, 2, 0, 1, 1, 1, 0.0110948, 25, 3, 1, 3, 0, 0, 3, 1, 0.016596, 25, 0, 3, 4, 0, 0, 0, 1, 0.016596, 25, 0, 2, 5, 0, 1, 0, 0, 0.0469276, 24, 1, 2, 5, 0, 2, 1, 1, 0.0623484, 22, 2, 2, 6, 0, 1, 0, 2, 0.0354063, 21, 3, 0, 8, 0, 0, 1, 0, 0.00246733, 21, 2, 1, 8, 0, 1, 2, 1, 0.0139232, 20, 1, 2, 9, 0, 1, 1, 2, 0.0610047, 19, 1, 1, 11, 0, 0, 0, 1, 0.020812, 19, 1, 0, 12, 0, 0, 0, 0, 0.00200294, 19, 1, 0, 12, 0, 0, 1, 0, 0.00798772, 19, 0, 1, 12, 0, 0, 0, 1, 0.00698601, 19, 0, 0, 13, 0, 0, 0, 0, 0.00200294, 19, 0, 0, 13, 0, 0, 0, 0, 0.000698326, 19, 0, 0, 13, 0, 0, 0, 0, 0.000101476, 19, 0, 0, 13, 0, 0, 0, 0, 6.61108e-06, 19, 0, 0, 13, 0, 0, 0, 0, 4.1648e-08, 19, 0, 0, 13, 0, 0, 0, 0, 3.88445e-11, 19, 0, 0, 13, 0, 0, 0, 0, 6.55032e-15, 19, 0, 0, 13, 0, 0, 0, 0, 7.77156e-16, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 808000,1235
-1.39429,-1.5515,0.488333,0.149218,0.222103,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0958446, 28, 2, 1, 1, 0, 2, 1, 1, 0.0528068, 26, 3, 1, 2, 0, 1, 1, 1, 0.0153811, 25, 3, 1, 3, 0, 0, 3, 1, 0.0229827, 25, 0, 3, 4, 0, 0, 0, 1, 0.0229827, 25, 0, 2, 5, 0, 1, 0, 0, 0.0647541, 24, 1, 2, 5, 0, 2, 1, 1, 0.0859422, 22, 2, 2, 6, 0, 1, 0, 2, 0.0489697, 21, 3, 0, 8, 0, 0, 1, 0, 0.00354671, 21, 2, 1, 8, 0, 1, 2, 1, 0.0194288, 20, 1, 2, 9, 0, 1, 1, 2, 0.0840575, 19, 1, 1, 11, 0, 0, 0, 1, 0.0290012, 19, 1, 0, 12, 0, 0, 0, 0, 0.00287945, 19, 1, 0, 12, 0, 0, 1, 0, 0.0163427, 19, 0, 1, 12, 0, 0, 0, 1, 0.0122066, 19, 0, 0, 13, 0, 0, 0, 0, 0.00534096, 19, 0, 0, 13, 0, 0, 0, 0, 0.00139588, 19, 0, 0, 13, 0, 0, 0, 0, 0.000119279, 19, 0, 0, 13, 0, 0, 0, 0, 7.91371e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.69166e-08, 19, 0, 0, 13, 0, 0, 0, 0, 9.49474e-12, 19, 0, 0, 13, 0, 0, 0, 0, 1.33227e-15, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 809000,1236
-1.66352,-0.610607,0.508238,0.200329,0.152936,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0740847, 28, 2, 1, 1, 0, 2, 1, 1, 0.0405996, 26, 3, 1, 2, 0, 1, 1, 1, 0.0117721, 25, 3, 1, 3, 0, 0, 3, 1, 0.0176061, 25, 0, 3, 4, 0, 0, 0, 1, 0.0176061, 25, 0, 2, 5, 0, 1, 0, 0, 0.0500046, 24, 1, 2, 5, 0, 2, 1, 1, 0.0667067, 22, 2, 2, 6, 0, 1, 0, 2, 0.0377429, 21, 3, 0, 8, 0, 0, 1, 0, 0.00282103, 21, 2, 1, 8, 0, 1, 2, 1, 0.0150036, 20, 1, 2, 9, 0, 1, 1, 2, 0.065177, 19, 1, 1, 11, 0, 0, 0, 1, 0.0195348, 19, 1, 0, 12, 0, 0, 0, 0, 0.0013093, 19, 1, 0, 12, 0, 0, 1, 0, 0.00912915, 19, 0, 1, 12, 0, 0, 0, 1, 0.0085049, 19, 0, 0, 13, 0, 0, 0, 0, 0.00327003, 19, 0, 0, 13, 0, 0, 0, 0, 0.00230951, 19, 0, 0, 13, 0, 0, 0, 0, 0.00107043, 19, 0, 0, 13, 0, 0, 0, 0, 0.000271172, 19, 0, 0, 13, 0, 0, 0, 0, 8.41924e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.92104e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.27744e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.51586e-08, 19, 0, 0, 13, 0, 0, 0, 0, 1.47732e-09, 19, 0, 0, 13, 0, 0, 0, 0, 2.89879e-12, 19, 0, 0, 13, 0, 0, 0, 0, 4.04121e-14, 19, 0, 0, 13, 0, 0, 0, 0, 0, 810000,1238
-1.74201,-0.475696,0.153661,0.182178,0.17067,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0686892, 28, 2, 1, 1, 0, 2, 1, 1, 0.0375932, 26, 3, 1, 2, 0, 1, 1, 1, 0.0108883, 25, 3, 1, 3, 0, 0, 3, 1, 0.0162879, 25, 0, 3, 4, 0, 0, 0, 1, 0.0162879, 25, 0, 2, 5, 0, 1, 0, 0, 0.0438981, 24, 1, 2, 5, 0, 2, 1, 1, 0.0558656, 22, 2, 2, 6, 0, 1, 0, 2, 0.0331076, 21, 3, 0, 8, 0, 0, 1, 0, 0.000789332, 21, 2, 1, 8, 0, 1, 2, 1, 0.0117935, 20, 1, 2, 9, 0, 1, 1, 2, 0.0554333, 19, 1, 1, 11, 0, 0, 0, 1, 0.0168282, 19, 1, 0, 12, 0, 0, 0, 0, 0.000366144, 19, 1, 0, 12, 0, 0, 1, 0, 0.0025602, 19, 0, 1, 12, 0, 0, 0, 1, 0.00591422, 19, 0, 0, 13, 0, 0, 0, 0, 0.000640665, 19, 0, 0, 13, 0, 0, 0, 0, 0.000568796, 19, 0, 0, 13, 0, 0, 0, 0, 0.000448618, 19, 0, 0, 13, 0, 0, 0, 0, 0.000130032, 19, 0, 0, 13, 0, 0, 0, 0, 6.52624e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.79706e-06, 19, 0, 0, 13, 0, 0, 0, 0, 5.96983e-07, 19, 0, 0, 13, 0, 0, 0, 0, 8.56038e-08, 19, 0, 0, 13, 0, 0, 0, 0, 2.1451e-08, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 811000,1239
-1.34971,-1.41578,0.472697,0.172193,0.14004,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0999874, 28, 2, 1, 1, 0, 2, 1, 1, 0.0551462, 26, 3, 1, 2, 0, 1, 1, 1, 0.0160765, 25, 3, 1, 3, 0, 0, 3, 1, 0.0240176, 25, 0, 3, 4, 0, 0, 0, 1, 0.0240176, 25, 0, 2, 5, 0, 1, 0, 0, 0.0674493, 24, 1, 2, 5, 0, 2, 1, 1, 0.0893018, 22, 2, 2, 6, 0, 1, 0, 2, 0.051026, 21, 3, 0, 8, 0, 0, 1, 0, 0.00358956, 21, 2, 1, 8, 0, 1, 2, 1, 0.0201703, 20, 1, 2, 9, 0, 1, 1, 2, 0.0874013, 19, 1, 1, 11, 0, 0, 0, 1, 0.0264561, 19, 1, 0, 12, 0, 0, 0, 0, 0.00166633, 19, 1, 0, 12, 0, 0, 1, 0, 0.0116061, 19, 0, 1, 12, 0, 0, 0, 1, 0.00931075, 19, 0, 0, 13, 0, 0, 0, 0, 0.00208248, 19, 0, 0, 13, 0, 0, 0, 0, 0.000809301, 19, 0, 0, 13, 0, 0, 0, 0, 9.79134e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.37838e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.28922e-08, 19, 0, 0, 13, 0, 0, 0, 0, 6.83091e-11, 19, 0, 0, 13, 0, 0, 0, 0, 4.75175e-14, 19, 0, 0, 13, 0, 0, 0, 0, 1.66533e-15, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 812000,1240
-1.52548,-0.613649,0.351459,0.176516,0.170572,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0845743, 28, 2, 1, 1, 0, 2, 1, 1, 0.0464675, 26, 3, 1, 2, 0, 1, 1, 1, 0.0135028, 25, 3, 1, 3, 0, 0, 3, 1, 0.0201857, 25, 0, 3, 4, 0, 1, 0, 0, 0.0201857, 24, 1, 3, 4, 0, 1, 0, 0, 0.081202, 23, 2, 3, 4, 0, 2, 1, 1, 0.103952, 21, 3, 3, 5, 0, 1, 0, 2, 0.0615416, 20, 4, 1, 7, 0, 0, 1, 0, 0.0157128, 20, 3, 2, 7, 0, 1, 2, 1, 0.0293505, 19, 2, 3, 8, 0, 0, 1, 1, 0.102787, 19, 1, 3, 9, 0, 0, 0, 1, 0.0608093, 19, 1, 2, 10, 0, 0, 0, 0, 0.0145283, 19, 1, 2, 10, 0, 0, 1, 0, 0.0597974, 19, 0, 3, 10, 0, 0, 0, 0, 0.0209497, 19, 0, 3, 10, 0, 0, 0, 0, 0.0214587, 19, 0, 3, 10, 0, 0, 0, 0, 0.0120922, 19, 0, 3, 10, 0, 0, 0, 0, 0.00712315, 19, 0, 3, 10, 0, 0, 0, 1, 0.00196243, 19, 0, 2, 11, 0, 0, 0, 1, 0.000302637, 19, 0, 1, 12, 0, 0, 0, 1, 9.20629e-06, 19, 0, 0, 13, 0, 0, 0, 0, 8.96125e-08, 19, 0, 0, 13, 0, 0, 0, 0, 7.67606e-09, 19, 0, 0, 13, 0, 0, 0, 0, 7.3233e-10, 19, 0, 0, 13, 0, 0, 0, 0, 3.16236e-12, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 813000,1241
-1.69869,-0.386143,0.572274,0.169701,0.163858,30, 1, 1, 0, 30, 1, 1, 0, 0, 3, 1, 1, 0.0716186, 27, 3, 1, 1, 0, 2, 1, 1, 0.0392245, 25, 4, 1, 2, 0, 1, 1, 1, 0.0113676, 24, 4, 1, 3, 0, 0, 3, 1, 0.0170029, 24, 1, 3, 4, 0, 0, 0, 0, 0.0170029, 24, 1, 3, 4, 0, 1, 0, 0, 0.0702774, 23, 2, 3, 4, 0, 2, 1, 1, 0.087061, 21, 3, 3, 5, 0, 1, 0, 2, 0.0531852, 20, 4, 1, 7, 0, 0, 1, 0, 0.0143991, 20, 3, 2, 7, 0, 1, 2, 1, 0.0260799, 19, 2, 3, 8, 0, 0, 1, 1, 0.0903059, 19, 1, 3, 9, 0, 0, 0, 1, 0.0521733, 19, 1, 2, 10, 0, 0, 0, 1, 0.0127747, 19, 1, 1, 11, 0, 0, 1, 1, 0.0323019, 19, 0, 1, 12, 0, 0, 0, 0, 0.00676158, 19, 0, 1, 12, 0, 0, 0, 0, 0.00640786, 19, 0, 1, 12, 0, 0, 0, 0, 0.00508232, 19, 0, 1, 12, 0, 0, 0, 0, 0.00474338, 19, 0, 1, 12, 0, 0, 0, 0, 0.0019416, 19, 0, 1, 12, 0, 0, 0, 1, 0.00128682, 19, 0, 0, 13, 0, 0, 0, 0, 8.22556e-05, 19, 0, 0, 13, 0, 0, 0, 0, 8.83967e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.46755e-06, 19, 0, 0, 13, 0, 0, 0, 0, 6.88324e-07, 19, 0, 0, 13, 0, 0, 0, 0, 2.13578e-08, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 814000,1243
-1.97764,-1.07458,0.391919,0.134699,0.10215,30, 1, 1, 0, 30, 1, 1, 0, 0, 3, 1, 1, 0.0546716, 27, 3, 1, 1, 0, 2, 1, 0, 0.0298202, 25, 4, 2, 1, 0, 1, 1, 1, 0.0171506, 24, 4, 2, 2, 0, 0, 3, 1, 0.0256153, 24, 1, 4, 3, 0, 0, 0, 1, 0.0171506, 24, 1, 3, 4, 0, 1, 0, 0, 0.052674, 23, 2, 3, 4, 0, 2, 1, 1, 0.0654031, 21, 3, 3, 5, 0, 1, 0, 2, 0.0397715, 20, 4, 1, 7, 0, 0, 1, 0, 0.0101886, 20, 3, 2, 7, 0, 1, 2, 1, 0.0189622, 19, 2, 3, 8, 0, 0, 1, 1, 0.0671257, 19, 1, 3, 9, 0, 0, 0, 2, 0.0392399, 19, 1, 1, 11, 0, 0, 0, 0, 0.00505, 19, 1, 1, 11, 0, 0, 1, 1, 0.0222146, 19, 0, 1, 12, 0, 0, 0, 0, 0.00541705, 19, 0, 1, 12, 0, 0, 0, 0, 0.00578396, 19, 0, 1, 12, 0, 0, 0, 0, 0.00216725, 19, 0, 1, 12, 0, 0, 0, 0, 0.00049416, 19, 0, 1, 12, 0, 0, 0, 0, 9.51936e-05, 19, 0, 1, 12, 0, 0, 0, 1, 2.38351e-06, 19, 0, 0, 13, 0, 0, 0, 0, 5.80595e-09, 19, 0, 0, 13, 0, 0, 0, 0, 1.91879e-11, 19, 0, 0, 13, 0, 0, 0, 0, 1.45473e-12, 19, 0, 0, 13, 0, 0, 0, 0, 5.55112e-15, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 815000,1244
-1.9074,-1.22196,0.951388,0.189452,0.134736,30, 1, 1, 0, 30, 1, 1, 0, 0, 3, 1, 1, 0.0585315, 27, 3, 1, 1, 0, 2, 1, 1, 0.0319552, 25, 4, 1, 2, 0, 1, 1, 1, 0.00923621, 24, 4, 1, 3, 0, 0, 3, 1, 0.0138223, 24, 1, 3, 4, 0, 0, 0, 0, 0.0138223, 24, 1, 3, 4, 0, 1, 0, 0, 0.0595907, 23, 2, 3, 4, 0, 2, 1, 1, 0.073925, 21, 3, 3, 5, 0, 1, 0, 2, 0.0450345, 20, 4, 1, 7, 0, 0, 1, 0, 0.0133332, 20, 3, 2, 7, 0, 1, 2, 1, 0.0230918, 19, 2, 3, 8, 0, 0, 1, 1, 0.0783635, 19, 1, 3, 9, 0, 0, 0, 2, 0.0477833, 19, 1, 1, 11, 0, 0, 0, 0, 0.00653984, 19, 1, 1, 11, 0, 0, 1, 1, 0.0315036, 19, 0, 1, 12, 0, 0, 0, 0, 0.00844719, 19, 0, 1, 12, 0, 0, 0, 0, 0.00939949, 19, 0, 1, 12, 0, 0, 0, 0, 0.00277881, 19, 0, 1, 12, 0, 0, 0, 0, 0.000537377, 19, 0, 1, 12, 0, 0, 0, 1, 9.48039e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.85135e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.36585e-09, 19, 0, 0, 13, 0, 0, 0, 0, 3.16991e-12, 19, 0, 0, 13, 0, 0, 0, 0, 2.21934e-13, 19, 0, 0, 13, 0, 0, 0, 0, 2.22045e-16, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 816000,1245
-2.15793,-0.33885,0.675274,0.181991,0.107169,30, 1, 1, 0, 30, 1, 1, 0, 0, 3, 1, 1, 0.0458628, 27, 3, 1, 1, 0, 2, 1, 0, 0.0249627, 25, 4, 2, 1, 0, 1, 1, 1, 0.0143416, 24, 4, 2, 2, 0, 0, 3, 1, 0.0214351, 24, 1, 4, 3, 0, 0, 0, 0, 0.0143416, 24, 1, 4, 3, 0, 1, 0, 0, 0.0591458, 23, 2, 4, 3, 0, 2, 1, 1, 0.0770593, 21, 3, 4, 4, 0, 1, 0, 2, 0.046975, 20, 4, 2, 6, 0, 0, 1, 1, 0.0181605, 20, 3, 2, 7, 0, 1, 2, 1, 0.0185188, 19, 2, 3, 8, 0, 0, 1, 1, 0.0627337, 19, 1, 3, 9, 0, 0, 0, 2, 0.0381268, 19, 1, 1, 11, 0, 0, 0, 0, 0.00545446, 19, 1, 1, 11, 0, 0, 1, 1, 0.02164, 19, 0, 1, 12, 0, 0, 0, 0, 0.0062461, 19, 0, 1, 12, 0, 0, 0, 0, 0.0062461, 19, 0, 1, 12, 0, 0, 0, 0, 0.00501966, 19, 0, 1, 12, 0, 0, 0, 0, 0.00437313, 19, 0, 1, 12, 0, 0, 0, 1, 0.00185496, 19, 0, 0, 13, 0, 0, 0, 0, 0.00103834, 19, 0, 0, 13, 0, 0, 0, 0, 0.000107336, 19, 0, 0, 13, 0, 0, 0, 0, 1.69365e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.30457e-06, 19, 0, 0, 13, 0, 0, 0, 0, 8.52002e-07, 19, 0, 0, 13, 0, 0, 0, 0, 2.41928e-08, 19, 0, 0, 13, 0, 0, 0, 0, 2.25715e-09, 19, 0, 0, 13, 0, 0, 0, 0, 0, 817000,1247
