BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-1.73599,-0.47238,0.833988,0.18679,0.176558,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.0193072, 27, 3, 1, 1, 0, 2, 1, 0, 0.0378158, 25, 4, 2, 1, 0, 0, 1, 0, 0.0217874, 25, 3, 3, 1, 0, 0, 3, 2, 0.0483553, 25, 0, 4, 3, 0, 1, 0, 1, 0.0217874, 24, 1, 3, 4, 0, 3, 0, 3, 0.0695467, 21, 4, 0, 7, 0, 1, 1, 0, 0.00747043, 20, 4, 1, 7, 0, 0, 0, 1, 0.0208009, 20, 4, 0, 8, 0, 0, 1, 0, 0.00430234, 20, 3, 1, 8, 0, 0, 2, 0, 0.0158856, 20, 1, 3, 8, 0, 1, 1, 1, 0.090721, 19, 1, 3, 9, 0, 0, 0, 2, 0.0526272, 19, 1, 1, 11, 0, 0, 0, 1, 0.00797458, 19, 1, 0, 12, 0, 0, 1, 0, 0.0158695, 19, 0, 1, 12, 0, 0, 0, 0, 0.00797458, 19, 0, 1, 12, 0, 0, 0, 0, 0.00896591, 19, 0, 1, 12, 0, 0, 0, 0, 0.00652928, 19, 0, 1, 12, 0, 0, 0, 1, 0.00561338, 19, 0, 0, 13, 0, 0, 0, 0, 0.000703375, 19, 0, 0, 13, 0, 0, 0, 0, 0.000438262, 19, 0, 0, 13, 0, 0, 0, 0, 2.67716e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.32401e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.97156e-07, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 796000,1219
-2.00715,-0.200513,0.659805,0.23077,0.154016,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.011692, 27, 3, 1, 1, 0, 2, 1, 0, 0.0289658, 25, 4, 2, 1, 0, 0, 1, 0, 0.0166561, 25, 3, 3, 1, 0, 0, 3, 1, 0.0370866, 25, 0, 5, 2, 0, 1, 0, 1, 0.0207766, 24, 1, 4, 3, 0, 3, 0, 3, 0.0683557, 21, 4, 1, 6, 0, 1, 1, 0, 0.025196, 20, 4, 2, 6, 0, 0, 0, 1, 0.0275227, 20, 4, 1, 7, 0, 0, 1, 1, 0.0109389, 20, 3, 1, 8, 0, 0, 2, 0, 0.0113489, 20, 1, 3, 8, 0, 1, 1, 1, 0.0680959, 19, 1, 3, 9, 0, 0, 0, 1, 0.0396965, 19, 1, 2, 10, 0, 0, 0, 1, 0.00985708, 19, 1, 1, 11, 0, 0, 1, 0, 0.0260996, 19, 0, 2, 11, 0, 0, 0, 0, 0.0107524, 19, 0, 2, 11, 0, 0, 0, 0, 0.0113489, 19, 0, 2, 11, 0, 0, 0, 0, 0.0100297, 19, 0, 2, 11, 0, 0, 0, 1, 0.0131521, 19, 0, 1, 12, 0, 0, 0, 0, 0.00313723, 19, 0, 1, 12, 0, 0, 0, 0, 0.006488, 19, 0, 1, 12, 0, 0, 0, 1, 0.0022645, 19, 0, 0, 13, 0, 0, 0, 0, 0.000167003, 19, 0, 0, 13, 0, 0, 0, 0, 3.28007e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.82085e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.93128e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 797000,1221
-2.2098,-0.227498,0.740367,0.170811,0.184131,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.0107182, 27, 3, 1, 1, 0, 2, 1, 0, 0.0237161, 25, 4, 2, 1, 0, 0, 1, 0, 0.0136217, 25, 3, 3, 1, 0, 0, 3, 1, 0.0303882, 25, 0, 5, 2, 0, 0, 0, 1, 0.016998, 25, 0, 4, 3, 0, 3, 0, 3, 0.056517, 22, 3, 1, 6, 0, 2, 1, 0, 0.0251127, 20, 4, 2, 6, 0, 0, 0, 1, 0.0227959, 20, 4, 1, 7, 0, 0, 1, 1, 0.00919826, 20, 3, 1, 8, 0, 0, 2, 0, 0.00957462, 20, 1, 3, 8, 0, 1, 1, 1, 0.056671, 19, 1, 3, 9, 0, 0, 0, 1, 0.0327964, 19, 1, 2, 10, 0, 0, 0, 1, 0.00820536, 19, 1, 1, 11, 0, 0, 1, 0, 0.0223047, 19, 0, 2, 11, 0, 0, 0, 0, 0.00820536, 19, 0, 2, 11, 0, 0, 0, 0, 0.00793128, 19, 0, 2, 11, 0, 0, 0, 0, 0.00697843, 19, 0, 2, 11, 0, 0, 0, 1, 0.00945829, 19, 0, 1, 12, 0, 0, 0, 0, 0.0028801, 19, 0, 1, 12, 0, 0, 0, 1, 0.0051454, 19, 0, 0, 13, 0, 0, 0, 0, 0.00069661, 19, 0, 0, 13, 0, 0, 0, 0, 0.000137881, 19, 0, 0, 13, 0, 0, 0, 0, 1.90465e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.46478e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 798000,1222
-1.72798,-0.311434,0.419757,0.182601,0.126827,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00984281, 27, 3, 1, 1, 0, 2, 1, 0, 0.0381142, 25, 4, 2, 1, 0, 0, 1, 0, 0.0219607, 25, 3, 3, 1, 0, 0, 3, 1, 0.0487347, 25, 0, 5, 2, 0, 0, 0, 0, 0.0273752, 25, 0, 5, 2, 0, 3, 0, 3, 0.107805, 22, 3, 2, 5, 0, 2, 1, 1, 0.0575931, 20, 4, 2, 6, 0, 0, 0, 0, 0.034965, 20, 4, 2, 6, 0, 0, 1, 1, 0.0240979, 20, 3, 2, 7, 0, 0, 2, 1, 0.0244382, 20, 1, 3, 8, 0, 1, 1, 1, 0.0857134, 19, 1, 3, 9, 0, 0, 0, 2, 0.0509037, 19, 1, 1, 11, 0, 0, 0, 0, 0.00679632, 19, 1, 1, 11, 0, 0, 1, 0, 0.0298665, 19, 0, 2, 11, 0, 0, 0, 0, 0.0130459, 19, 0, 2, 11, 0, 0, 0, 0, 0.0135464, 19, 0, 2, 11, 0, 0, 0, 1, 0.010491, 19, 0, 1, 12, 0, 0, 0, 1, 0.00736575, 19, 0, 0, 13, 0, 0, 0, 0, 0.00120507, 19, 0, 0, 13, 0, 0, 0, 0, 0.00150005, 19, 0, 0, 13, 0, 0, 0, 0, 0.000213699, 19, 0, 0, 13, 0, 0, 0, 0, 2.95931e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.83499e-06, 19, 0, 0, 13, 0, 0, 0, 0, 3.82574e-06, 19, 0, 0, 13, 0, 0, 0, 0, 2.23682e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.01138e-08, 19, 0, 0, 13, 0, 0, 0, 0, 0, 799000,1224
-1.85563,-0.558939,0.56863,0.176627,0.133264,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.0117246, 27, 3, 1, 1, 0, 2, 1, 0, 0.0336242, 25, 4, 2, 1, 0, 0, 1, 0, 0.0193545, 25, 3, 3, 1, 0, 0, 3, 1, 0.0430217, 25, 0, 5, 2, 0, 0, 0, 0, 0.0241343, 25, 0, 5, 2, 0, 3, 0, 3, 0.0963834, 22, 3, 2, 5, 0, 2, 1, 1, 0.0562867, 20, 4, 2, 6, 0, 0, 0, 0, 0.0341625, 20, 4, 2, 6, 0, 0, 1, 1, 0.023682, 20, 3, 2, 7, 0, 0, 2, 1, 0.0223156, 20, 1, 3, 8, 0, 1, 1, 1, 0.077669, 19, 1, 3, 9, 0, 0, 0, 2, 0.0456227, 19, 1, 1, 11, 0, 0, 0, 0, 0.00637767, 19, 1, 1, 11, 0, 0, 1, 0, 0.0287985, 19, 0, 2, 11, 0, 0, 0, 0, 0.0121174, 19, 0, 2, 11, 0, 0, 0, 0, 0.0127147, 19, 0, 2, 11, 0, 0, 0, 1, 0.00729036, 19, 0, 1, 12, 0, 0, 0, 1, 0.00320272, 19, 0, 0, 13, 0, 0, 0, 0, 0.000534059, 19, 0, 0, 13, 0, 0, 0, 0, 0.000173156, 19, 0, 0, 13, 0, 0, 0, 0, 8.57269e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.8467e-07, 19, 0, 0, 13, 0, 0, 0, 0, 2.53433e-08, 19, 0, 0, 13, 0, 0, 0, 0, 3.54612e-09, 19, 0, 0, 13, 0, 0, 0, 0, 3.54418e-11, 19, 0, 0, 13, 0, 0, 0, 0, 7.08433e-13, 19, 0, 0, 13, 0, 0, 0, 0, 1.42109e-14, 800000,1226
-1.95897,-0.534776,0.518683,0.173296,0.104302,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00965479, 27, 3, 1, 1, 0, 2, 1, 0, 0.0303736, 25, 4, 2, 1, 0, 0, 1, 0, 0.017471, 25, 3, 3, 1, 0, 0, 3, 1, 0.0388811, 25, 0, 5, 2, 0, 0, 0, 0, 0.0217908, 25, 0, 5, 2, 0, 3, 0, 3, 0.0870846, 22, 3, 2, 5, 0, 2, 1, 1, 0.0502213, 20, 4, 2, 6, 0, 0, 0, 0, 0.0304428, 20, 4, 2, 6, 0, 0, 1, 1, 0.021039, 20, 3, 2, 7, 0, 0, 2, 1, 0.0199121, 20, 1, 3, 8, 0, 1, 1, 1, 0.0662839, 19, 1, 3, 9, 0, 0, 0, 1, 0.0403145, 19, 1, 2, 10, 0, 0, 0, 0, 0.00926701, 19, 1, 2, 10, 0, 0, 1, 1, 0.0394277, 19, 0, 2, 11, 0, 0, 0, 0, 0.0107446, 19, 0, 2, 11, 0, 0, 0, 0, 0.0112367, 19, 0, 2, 11, 0, 0, 0, 0, 0.00703206, 19, 0, 2, 11, 0, 0, 0, 0, 0.0050516, 19, 0, 2, 11, 0, 0, 0, 0, 0.0016084, 19, 0, 2, 11, 0, 0, 0, 0, 0.000544964, 19, 0, 2, 11, 0, 0, 0, 1, 3.6674e-05, 19, 0, 1, 12, 0, 0, 0, 1, 1.23638e-06, 19, 0, 0, 13, 0, 0, 0, 0, 5.07014e-08, 19, 0, 0, 13, 0, 0, 0, 0, 8.40167e-09, 19, 0, 0, 13, 0, 0, 0, 0, 1.9889e-10, 19, 0, 0, 13, 0, 0, 0, 0, 1.56941e-12, 19, 0, 0, 13, 0, 0, 0, 0, 0, 801000,1228
-2.11625,-0.144898,0.676021,0.131467,0.122225,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.0107463, 27, 3, 1, 1, 0, 2, 1, 0, 0.0260113, 25, 4, 2, 1, 0, 0, 1, 0, 0.0149475, 25, 3, 3, 1, 0, 0, 3, 0, 0.033318, 25, 0, 6, 1, 0, 0, 0, 0, 0.0223372, 25, 0, 6, 1, 0, 3, 0, 3, 0.0894317, 22, 3, 3, 4, 0, 2, 1, 1, 0.0588303, 20, 4, 3, 5, 0, 0, 0, 0, 0.0357253, 20, 4, 3, 5, 0, 0, 1, 1, 0.0246705, 20, 3, 3, 6, 0, 0, 2, 1, 0.025042, 20, 1, 4, 7, 0, 1, 1, 2, 0.0789377, 19, 1, 3, 9, 0, 0, 0, 1, 0.0373268, 19, 1, 2, 10, 0, 0, 0, 0, 0.00942473, 19, 1, 2, 10, 0, 0, 1, 1, 0.0403649, 19, 0, 2, 11, 0, 0, 0, 1, 0.0110699, 19, 0, 1, 12, 0, 0, 0, 0, 0.00788935, 19, 0, 1, 12, 0, 0, 0, 0, 0.00754264, 19, 0, 1, 12, 0, 0, 0, 0, 0.010279, 19, 0, 1, 12, 0, 0, 0, 0, 0.004662, 19, 0, 1, 12, 0, 0, 0, 0, 0.0108861, 19, 0, 1, 12, 0, 0, 0, 0, 0.0041034, 19, 0, 1, 12, 0, 0, 0, 0, 0.00163985, 19, 0, 1, 12, 0, 0, 0, 1, 0.000253382, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 802000,1230
-1.94235,-0.242754,0.282594,0.145249,0.133581,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00535996, 27, 3, 1, 1, 0, 2, 1, 0, 0.0308748, 25, 4, 2, 1, 0, 0, 1, 1, 0.0177612, 25, 3, 2, 2, 0, 0, 3, 0, 0.0265232, 25, 0, 5, 2, 0, 0, 0, 0, 0.022152, 25, 0, 5, 2, 0, 3, 0, 3, 0.0872177, 22, 3, 2, 5, 0, 2, 1, 1, 0.0477582, 20, 4, 2, 6, 0, 0, 0, 0, 0.0289349, 20, 4, 2, 6, 0, 0, 1, 0, 0.0197388, 20, 3, 3, 6, 0, 0, 2, 1, 0.0278637, 20, 1, 4, 7, 0, 1, 1, 2, 0.0888514, 19, 1, 3, 9, 0, 0, 0, 1, 0.0407103, 19, 1, 2, 10, 0, 0, 0, 1, 0.00960304, 19, 1, 1, 11, 0, 0, 1, 1, 0.0220831, 19, 0, 1, 12, 0, 0, 0, 0, 0.00597812, 19, 0, 1, 12, 0, 0, 0, 0, 0.00625204, 19, 0, 1, 12, 0, 0, 0, 0, 0.00523048, 19, 0, 1, 12, 0, 0, 0, 0, 0.0067258, 19, 0, 1, 12, 0, 0, 0, 0, 0.0027118, 19, 0, 1, 12, 0, 0, 0, 0, 0.00371652, 19, 0, 1, 12, 0, 0, 0, 0, 0.00100585, 19, 0, 1, 12, 0, 0, 0, 0, 0.000251186, 19, 0, 1, 12, 0, 0, 0, 0, 3.81143e-05, 19, 0, 1, 12, 0, 0, 0, 0, 4.87749e-05, 19, 0, 1, 12, 0, 0, 0, 0, 8.16368e-06, 19, 0, 1, 12, 0, 0, 0, 1, 1.49245e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 803000,1231
-2.07983,-0.180434,0.625706,0.209932,0.112178,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.0103176, 27, 3, 1, 1, 0, 2, 1, 0, 0.026963, 25, 4, 2, 1, 0, 0, 1, 0, 0.0154976, 25, 3, 3, 1, 0, 0, 3, 1, 0.0345323, 25, 0, 5, 2, 0, 0, 0, 0, 0.0193343, 25, 0, 5, 2, 0, 3, 0, 3, 0.0780699, 22, 3, 2, 5, 0, 2, 1, 1, 0.0421234, 20, 4, 2, 6, 0, 0, 0, 0, 0.0254912, 20, 4, 2, 6, 0, 0, 1, 0, 0.0177531, 20, 3, 3, 6, 0, 0, 2, 1, 0.0257504, 20, 1, 4, 7, 0, 1, 1, 2, 0.0812516, 19, 1, 3, 9, 0, 0, 0, 2, 0.0383758, 19, 1, 1, 11, 0, 0, 0, 0, 0.0052207, 19, 1, 1, 11, 0, 0, 1, 1, 0.0238399, 19, 0, 1, 12, 0, 0, 0, 1, 0.00601401, 19, 0, 0, 13, 0, 0, 0, 0, 0.00265575, 19, 0, 0, 13, 0, 0, 0, 0, 0.00288217, 19, 0, 0, 13, 0, 0, 0, 0, 0.00377245, 19, 0, 0, 13, 0, 0, 0, 0, 0.00174587, 19, 0, 0, 13, 0, 0, 0, 0, 0.003277, 19, 0, 0, 13, 0, 0, 0, 0, 0.000635586, 19, 0, 0, 13, 0, 0, 0, 0, 0.000142885, 19, 0, 0, 13, 0, 0, 0, 0, 4.54698e-05, 19, 0, 0, 13, 0, 0, 0, 0, 9.00077e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 804000,1233
-1.90424,-0.435139,0.502461,0.204061,0.119391,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00987795, 27, 3, 1, 1, 0, 2, 1, 0, 0.037215, 25, 4, 2, 1, 0, 0, 1, 0, 0.0199428, 25, 3, 3, 1, 0, 0, 3, 1, 0.0432176, 25, 0, 5, 2, 0, 0, 0, 0, 0.0230026, 25, 0, 5, 2, 0, 3, 0, 3, 0.091663, 22, 3, 2, 5, 0, 2, 1, 1, 0.0527373, 20, 4, 2, 6, 0, 0, 0, 0, 0.0297645, 20, 4, 2, 6, 0, 0, 1, 0, 0.0205974, 20, 3, 3, 6, 0, 0, 2, 1, 0.0300114, 20, 1, 4, 7, 0, 1, 1, 2, 0.0946637, 19, 1, 3, 9, 0, 0, 0, 2, 0.0424867, 19, 1, 1, 11, 0, 0, 0, 0, 0.00565637, 19, 1, 1, 11, 0, 0, 1, 1, 0.0254156, 19, 0, 1, 12, 0, 0, 0, 1, 0.00666825, 19, 0, 0, 13, 0, 0, 0, 0, 0.00254216, 19, 0, 0, 13, 0, 0, 0, 0, 0.00213922, 19, 0, 0, 13, 0, 0, 0, 0, 0.00209672, 19, 0, 0, 13, 0, 0, 0, 0, 0.000737518, 19, 0, 0, 13, 0, 0, 0, 0, 0.00039338, 19, 0, 0, 13, 0, 0, 0, 0, 2.58381e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.06224e-06, 19, 0, 0, 13, 0, 0, 0, 0, 3.38283e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.12598e-07, 19, 0, 0, 13, 0, 0, 0, 0, 5.35404e-09, 19, 0, 0, 13, 0, 0, 0, 0, 1.90939e-10, 19, 0, 0, 13, 0, 0, 0, 0, 0, 805000,1235
-2.61265,-0.183543,0.701417,0.171432,0.119918,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00680069, 27, 3, 1, 1, 0, 2, 1, 0, 0.0195244, 25, 4, 2, 1, 0, 0, 1, 0, 0.00912559, 25, 3, 3, 1, 0, 0, 3, 1, 0.0204156, 25, 0, 5, 2, 0, 0, 0, 0, 0.0113939, 25, 0, 5, 2, 0, 3, 0, 3, 0.0468062, 22, 3, 2, 5, 0, 2, 1, 1, 0.0277749, 20, 4, 2, 6, 0, 0, 0, 0, 0.0152091, 20, 4, 2, 6, 0, 0, 1, 0, 0.0106198, 20, 3, 3, 6, 0, 0, 2, 1, 0.0153814, 20, 1, 4, 7, 0, 1, 1, 2, 0.0489719, 19, 1, 3, 9, 0, 0, 0, 2, 0.0229832, 19, 1, 1, 11, 0, 0, 0, 0, 0.0035105, 19, 1, 1, 11, 0, 0, 1, 1, 0.0160364, 19, 0, 1, 12, 0, 0, 0, 1, 0.00420769, 19, 0, 0, 13, 0, 0, 0, 0, 0.00174819, 19, 0, 0, 13, 0, 0, 0, 0, 0.00189143, 19, 0, 0, 13, 0, 0, 0, 0, 0.00306438, 19, 0, 0, 13, 0, 0, 0, 0, 0.00138647, 19, 0, 0, 13, 0, 0, 0, 0, 0.00209792, 19, 0, 0, 13, 0, 0, 0, 0, 0.000548435, 19, 0, 0, 13, 0, 0, 0, 0, 0.000237489, 19, 0, 0, 13, 0, 0, 0, 0, 3.41457e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.61372e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.11398e-05, 19, 0, 0, 13, 0, 0, 0, 0, 3.08246e-06, 19, 0, 0, 13, 0, 0, 0, 0, 8.52937e-07, 806000,1237
-2.24966,-0.730186,0.665867,0.174863,0.148836,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00926981, 27, 3, 1, 1, 0, 3, 1, 0, 0.0276882, 24, 5, 2, 1, 0, 0, 1, 0, 0.014506, 24, 4, 3, 1, 0, 0, 3, 1, 0.0313025, 24, 1, 5, 2, 0, 0, 0, 1, 0.0170438, 24, 1, 4, 3, 0, 3, 0, 3, 0.0567735, 21, 4, 1, 6, 0, 1, 1, 1, 0.026853, 20, 4, 1, 7, 0, 0, 0, 0, 0.0140828, 20, 4, 1, 7, 0, 0, 1, 0, 0.00861204, 20, 3, 2, 7, 0, 0, 2, 1, 0.0154469, 20, 1, 3, 8, 0, 1, 1, 2, 0.0538866, 19, 1, 2, 10, 0, 0, 0, 1, 0.0209788, 19, 1, 1, 11, 0, 0, 0, 0, 0.00424103, 19, 1, 1, 11, 0, 0, 1, 1, 0.0196697, 19, 0, 1, 12, 0, 0, 0, 0, 0.0051917, 19, 0, 1, 12, 0, 0, 0, 0, 0.0056667, 19, 0, 1, 12, 0, 0, 0, 0, 0.00307851, 19, 0, 1, 12, 0, 0, 0, 0, 0.00154845, 19, 0, 1, 12, 0, 0, 0, 0, 0.000428732, 19, 0, 1, 12, 0, 0, 0, 1, 4.89914e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.85505e-07, 19, 0, 0, 13, 0, 0, 0, 0, 6.22262e-09, 19, 0, 0, 13, 0, 0, 0, 0, 6.85349e-10, 19, 0, 0, 13, 0, 0, 0, 0, 2.89201e-11, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 807000,1239
-1.88292,-0.386374,0.340177,0.141535,0.118849,30, 1, 0, 1, 30, 1, 0, 1, 0, 3, 1, 0, 0.00684208, 27, 3, 1, 1, 0, 3, 1, 0, 0.0363031, 24, 5, 2, 1, 0, 0, 1, 1, 0.0198742, 24, 4, 2, 2, 0, 0, 3, 1, 0.0296626, 24, 1, 4, 3, 0, 0, 0, 0, 0.0193564, 24, 1, 4, 3, 0, 3, 0, 3, 0.077158, 21, 4, 1, 6, 0, 1, 1, 1, 0.0286358, 20, 4, 1, 7, 0, 0, 0, 0, 0.0172812, 20, 4, 1, 7, 0, 0, 1, 0, 0.0120109, 20, 3, 2, 7, 0, 0, 2, 2, 0.0215981, 20, 1, 2, 9, 0, 1, 1, 2, 0.0531237, 19, 1, 1, 11, 0, 0, 0, 1, 0.0167621, 19, 1, 0, 12, 0, 0, 0, 0, 0.00123153, 19, 1, 0, 12, 0, 0, 1, 0, 0.00701691, 19, 0, 1, 12, 0, 0, 0, 0, 0.0070183, 19, 0, 1, 12, 0, 0, 0, 0, 0.00736785, 19, 0, 1, 12, 0, 0, 0, 0, 0.00536951, 19, 0, 1, 12, 0, 0, 0, 0, 0.00498283, 19, 0, 1, 12, 0, 0, 0, 0, 0.00174493, 19, 0, 1, 12, 0, 0, 0, 1, 0.00129146, 19, 0, 0, 13, 0, 0, 0, 0, 6.37687e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.40675e-06, 19, 0, 0, 13, 0, 0, 0, 0, 5.42888e-07, 19, 0, 0, 13, 0, 0, 0, 0, 2.54219e-07, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 808000,1241
